step,elapsed_sec,action,observed_protocol,throughput_mbps,rtt_ms,smoothed_rtt,cwnd,loss_rate,reward
215,9.310362,htcp,htcp,1.117,3101.933,3080.938,450.0,0.0,-309.0763
216,9.376244,htcp,htcp,1.118,3111.163,3087.711,451.0,0.0,-309.99830000000003
217,9.414648,htcp,htcp,1.118,3147.628,3110.314,454.0,0.0,-313.64480000000003
218,9.446032,htcp,htcp,1.114,3169.019,3125.643,455.0,0.0,-315.78790000000004
219,9.505938,htcp,htcp,1.118,3208.624,3144.846,457.0,0.0,-319.7444
220,9.535936,htcp,htcp,1.108,3220.157,3165.389,459.0,0.0,-320.90770000000003
221,9.574219,htcp,htcp,1.107,3228.114,3192.191,461.0,0.0,-321.7044
222,9.616101,htcp,htcp,1.105,3259.994,3200.666,462.0,0.0,-324.8944
223,9.648961,htcp,htcp,1.1,3222.035,3230.327,465.0,0.0,-321.1035
224,9.689228,htcp,htcp,1.109,3262.206,3235.093,467.0,0.0,-325.11160000000007
225,9.736407,htcp,htcp,1.115,3279.086,3240.267,468.0,0.0,-326.79359999999997
226,9.774812,htcp,htcp,1.122,3258.721,3251.226,471.0,0.0,-324.75010000000003
227,9.814148,htcp,htcp,1.123,3276.798,3255.05,474.0,0.0,-326.5568
228,9.871472,htcp,htcp,1.117,3334.094,3267.43,475.0,0.0,-332.2924
229,9.895564,htcp,htcp,1.124,3298.024,3278.01,477.0,0.0,-328.6784
230,9.946655,htcp,htcp,1.115,3349.094,3289.8,478.0,0.0,-333.7944
231,9.983228,htcp,htcp,1.108,3362.929,3325.389,481.0,0.0,-335.1849
232,10.010658,htcp,htcp,1.106,3385.342,3340.659,482.0,0.0,-337.42820000000006
233,10.055401,htcp,htcp,1.102,3379.14,3345.469,483.0,0.0,-336.812
234,10.097348,htcp,htcp,1.104,3410.497,3368.104,485.0,0.0,-339.94570000000004
235,10.149308,htcp,htcp,1.1,3462.985,3388.817,487.0,0.0,-345.1985
236,10.177229,htcp,htcp,1.097,3450.971,3418.217,489.0,0.0,-344.00010000000003
237,10.227356,htcp,htcp,1.098,3489.085,3430.661,490.0,0.0,-347.8105
238,10.255918,htcp,htcp,1.102,3439.414,3445.877,494.0,0.0,-342.83940000000007
239,10.28819,htcp,htcp,1.105,3471.654,3449.846,495.0,0.0,-346.0604
240,10.31649,htcp,htcp,1.102,3488.269,3462.356,497.0,0.0,-347.72490000000005
241,10.346747,htcp,htcp,1.109,3439.613,3463.627,499.0,0.0,-342.8523
242,10.395961,htcp,htcp,1.118,3488.663,3466.757,500.0,0.0,-347.74830000000003
243,10.458613,htcp,htcp,1.114,3519.748,3483.187,503.0,0.0,-350.86080000000004
244,10.493964,htcp,htcp,1.115,3524.839,3492.155,505.0,0.0,-351.3689
245,10.535504,htcp,htcp,1.103,3552.402,3509.189,506.0,0.0,-354.1372
246,10.56684,htcp,htcp,1.098,3577.321,3530.199,508.0,0.0,-356.6341
247,10.596811,htcp,htcp,1.099,3538.398,3544.686,510.0,0.0,-352.74080000000004
248,10.624292,htcp,htcp,1.113,3565.745,3548.098,511.0,0.0,-355.4615
249,10.696867,htcp,htcp,1.104,3630.915,3568.678,513.0,0.0,-361.9875
250,10.734754,htcp,htcp,1.11,3607.567,3580.923,517.0,0.0,-359.6467
251,10.767612,htcp,htcp,1.113,3610.969,3588.72,519.0,0.0,-359.9839
252,10.806366,htcp,htcp,1.11,3649.656,3596.338,519.0,0.0,-363.8556
253,10.835207,htcp,htcp,1.108,3656.678,3615.859,521.0,0.0,-364.5598
254,10.876898,htcp,htcp,1.119,3620.866,3619.878,524.0,0.0,-360.9676
255,10.911153,htcp,htcp,1.114,3653.941,3627.392,526.0,0.0,-364.2801
256,10.939104,htcp,htcp,1.117,3659.946,3638.329,528.0,0.0,-364.8776
257,10.995721,htcp,htcp,1.115,3708.301,3649.288,529.0,0.0,-369.7151
258,11.025472,htcp,htcp,1.108,3718.816,3673.288,531.0,0.0,-370.7736
259,11.05619,htcp,htcp,1.118,3697.461,3675.579,532.0,0.0,-368.6281
260,11.088964,htcp,htcp,1.117,3702.716,3683.829,535.0,0.0,-369.1546
261,11.115665,htcp,htcp,1.115,3711.47,3696.825,537.0,0.0,-370.032
262,11.146525,htcp,htcp,1.116,3688.233,3701.026,538.0,0.0,-367.70730000000003
263,11.175472,htcp,htcp,1.127,3696.764,3699.66,540.0,0.0,-368.54940000000005
264,11.232911,htcp,htcp,1.128,3752.32,3706.243,541.0,0.0,-374.10400000000004
265,11.286023,htcp,htcp,1.118,3780.178,3730.171,543.0,0.0,-376.8998
266,11.343308,htcp,htcp,1.106,3786.525,3752.056,545.0,0.0,-377.54650000000004
267,11.381689,htcp,htcp,1.112,3807.156,3778.166,548.0,0.0,-379.6036
268,11.446425,htcp,htcp,1.108,3871.067,3802.848,550.0,0.0,-385.99870000000004
269,11.517739,htcp,htcp,1.11,3891.35,3832.859,553.0,0.0,-388.025
270,11.576118,htcp,htcp,1.098,3929.854,3866.778,555.0,0.0,-391.8874
271,11.627683,htcp,htcp,1.102,3945.944,3894.698,558.0,0.0,-393.49240000000003
272,11.657608,htcp,htcp,1.111,3909.747,3902.079,561.0,0.0,-389.8637
273,11.691076,htcp,htcp,1.109,3943.067,3908.887,562.0,0.0,-393.19770000000005
274,11.725578,htcp,htcp,1.103,3919.446,3914.622,564.0,0.0,-390.8416
275,11.798856,htcp,htcp,1.111,3962.548,3925.685,567.0,0.0,-395.1438
276,11.835992,htcp,htcp,1.109,3969.686,3937.105,569.0,0.0,-395.85960000000006
277,11.88889,htcp,htcp,1.103,4013.029,3955.721,571.0,0.0,-400.1999
278,11.956464,htcp,htcp,1.106,4031.105,3975.948,574.0,0.0,-402.0045
279,12.015931,htcp,htcp,1.103,4040.157,3990.348,576.0,0.0,-402.91270000000003
280,12.047526,htcp,htcp,1.109,4021.221,4001.649,579.0,0.0,-401.01310000000007
281,12.078455,htcp,htcp,1.109,4041.35,4009.809,581.0,0.0,-403.026
282,12.127257,htcp,htcp,1.112,4079.488,4018.519,582.0,0.0,-406.8368
283,12.177901,htcp,htcp,1.108,4090.791,4032.874,584.0,0.0,-407.97110000000004
284,12.218897,htcp,htcp,1.12,4074.881,4047.048,588.0,0.0,-406.3681
285,12.245844,htcp,htcp,1.112,4098.741,4058.511,590.0,0.0,-408.7621
286,12.302819,htcp,htcp,1.114,4124.694,4069.519,591.0,0.0,-411.3554000000001
287,12.335166,htcp,htcp,1.119,4109.176,4082.447,595.0,0.0,-409.7986
288,12.377274,htcp,htcp,1.113,4098.94,4096.456,597.0,0.0,-408.781
289,12.418124,htcp,htcp,1.122,4139.967,4101.895,598.0,0.0,-412.87469999999996
290,12.465979,htcp,htcp,1.113,4187.8,4117.026,599.0,0.0,-417.66700000000003
291,12.546159,htcp,htcp,1.109,4239.586,4151.97,602.0,0.0,-422.84960000000007
292,12.590867,htcp,htcp,1.118,4207.527,4168.502,604.0,0.0,-419.6347
293,12.61954,htcp,htcp,1.11,4236.073,4182.044,606.0,0.0,-422.49730000000005
294,12.646789,htcp,htcp,1.114,4220.171,4188.84,608.0,0.0,-420.90310000000005
295,12.698506,htcp,htcp,1.114,4270.6,4199.06,609.0,0.0,-425.9460000000001
296,12.756285,htcp,htcp,1.107,4278.256,4224.53,612.0,0.0,-426.71860000000004
297,12.786638,htcp,htcp,1.104,4298.68,4242.123,616.0,0.0,-428.76400000000007
298,12.825252,htcp,htcp,1.106,4299.328,4262.334,618.0,0.0,-428.82680000000005
299,12.894151,htcp,htcp,1.107,4347.675,4279.374,620.0,0.0,-433.6605
300,12.935906,htcp,htcp,1.112,4339.278,4297.785,622.0,0.0,-432.8158
301,12.960933,htcp,htcp,1.111,4335.04,4306.984,624.0,0.0,-432.39300000000003
302,12.987023,htcp,htcp,1.116,4331.053,4311.391,626.0,0.0,-431.9893
303,13.025667,htcp,htcp,1.121,4317.235,4312.806,628.0,0.0,-430.6025
304,13.09483,htcp,htcp,1.116,4386.459,4324.984,630.0,0.0,-437.5299
305,13.128071,htcp,htcp,1.112,4381.481,4352.015,632.0,0.0,-437.0361
306,13.182898,htcp,htcp,1.113,4436.228,4362.542,633.0,0.0,-442.50980000000004
307,13.214021,htcp,htcp,1.109,4437.491,4380.299,635.0,0.0,-442.6401
